date,stock_id,buy,name,sell
2013-12-20,2330,925000,Dealer,299000
2013-12-20,2330,17587026,Foreign_Investor,29283325
2013-12-20,2330,218000,Investment_Trust,405000
2013-12-23,2330,390000,Dealer,754000
2013-12-23,2330,13322763,Foreign_Investor,14679814
2013-12-23,2330,311000,Investment_Trust,11000
2013-12-24,2330,632000,Dealer,255000
2013-12-24,2330,1777140,Foreign_Investor,9647828
2013-12-24,2330,400000,Investment_Trust,572000
2013-12-25,2330,789000,Dealer,60000
2013-12-25,2330,1585000,Foreign_Investor,4794000
2013-12-25,2330,0,Investment_Trust,122000
2013-12-26,2330,74000,Dealer,144000
2013-12-26,2330,297000,Foreign_Investor,765000
2013-12-26,2330,10000,Investment_Trust,50000
2013-12-27,2330,775000,Dealer,474000
2013-12-27,2330,10944000,Foreign_Investor,14931157
2013-12-27,2330,50000,Investment_Trust,339000
2013-12-30,2330,630000,Dealer,621000
2013-12-30,2330,23958000,Foreign_Investor,15254342
2013-12-30,2330,30000,Investment_Trust,459000
2013-12-31,2330,1005000,Dealer,777000
2013-12-31,2330,14110000,Foreign_Investor,10256531
2013-12-31,2330,587000,Investment_Trust,431818
2014-01-02,2330,1152000,Dealer,227000
2014-01-02,2330,6295375,Foreign_Investor,11079966
2014-01-02,2330,40000,Investment_Trust,1024000
2014-01-03,2330,1603000,Dealer,571000
2014-01-03,2330,8347560,Foreign_Investor,32569828
2014-01-03,2330,20000,Investment_Trust,831000
2014-01-06,2330,269000,Dealer,190000
2014-01-06,2330,7910700,Foreign_Investor,21125375
2014-01-06,2330,200000,Investment_Trust,178000
2014-01-07,2330,297000,Dealer,35000
2014-01-07,2330,12082380,Foreign_Investor,15095108
2014-01-07,2330,288000,Investment_Trust,165000
2014-01-08,2330,431000,Dealer,782000
2014-01-08,2330,21892513,Foreign_Investor,17880290
2014-01-08,2330,404000,Investment_Trust,60000
2014-01-09,2330,2453000,Dealer,2486000
2014-01-09,2330,13358429,Foreign_Investor,45281491
2014-01-09,2330,553000,Investment_Trust,180000
2014-01-10,2330,1547000,Dealer,829000
2014-01-10,2330,10542566,Foreign_Investor,29559834
2014-01-10,2330,1583000,Investment_Trust,44000
2014-01-13,2330,2663000,Dealer,314000
2014-01-13,2330,11818060,Foreign_Investor,15148489
2014-01-13,2330,480000,Investment_Trust,27000
2014-01-14,2330,2696000,Dealer,201000
2014-01-14,2330,8515000,Foreign_Investor,14244555
2014-01-14,2330,1286000,Investment_Trust,0
2014-01-15,2330,5939000,Dealer,1939000
2014-01-15,2330,25677400,Foreign_Investor,17550858
2014-01-15,2330,3108000,Investment_Trust,1221000
2014-01-16,2330,3785009,Dealer,2885000
2014-01-16,2330,22525000,Foreign_Investor,12542182
2014-01-16,2330,2012000,Investment_Trust,301000
2014-01-17,2330,597000,Dealer,8190000
2014-01-17,2330,47441637,Foreign_Investor,21437258
2014-01-17,2330,543000,Investment_Trust,110000
2014-01-20,2330,206000,Dealer,1437000
2014-01-20,2330,15276164,Foreign_Investor,9535154
2014-01-20,2330,0,Investment_Trust,25000
2014-01-21,2330,257000,Dealer,704000
2014-01-21,2330,18461510,Foreign_Investor,13386236
2014-01-21,2330,268000,Investment_Trust,151000
2014-01-22,2330,1163000,Dealer,584000
2014-01-22,2330,21262000,Foreign_Investor,17764561
2014-01-22,2330,67000,Investment_Trust,155000
2014-01-23,2330,143000,Dealer,903000
2014-01-23,2330,22601296,Foreign_Investor,16205172
2014-01-23,2330,17000,Investment_Trust,21000
2014-01-24,2330,381000,Dealer,447000
2014-01-24,2330,27318460,Foreign_Investor,24942211
2014-01-24,2330,150000,Investment_Trust,8000
2014-01-27,2330,1915000,Dealer,682000
2014-01-27,2330,29920000,Foreign_Investor,58912011
2014-01-27,2330,1176000,Investment_Trust,191000
2014-02-05,2330,3141000,Dealer,1072000
2014-02-05,2330,50262809,Foreign_Investor,142112472
2014-02-05,2330,250000,Investment_Trust,344000
2014-02-06,2330,651000,Dealer,1041000
2014-02-06,2330,35250200,Foreign_Investor,61938551
2014-02-06,2330,457000,Investment_Trust,1456000
2014-02-07,2330,658000,Dealer,2193000
2014-02-07,2330,20278020,Foreign_Investor,32900330
2014-02-07,2330,365000,Investment_Trust,6000
2014-02-10,2330,18000,Dealer,521000
2014-02-10,2330,8326000,Foreign_Investor,20854076
2014-02-10,2330,15000,Investment_Trust,333000
2014-02-11,2330,44000,Dealer,906000
2014-02-11,2330,12814610,Foreign_Investor,12250686
2014-02-11,2330,0,Investment_Trust,117000
2014-02-12,2330,254000,Dealer,385000
2014-02-12,2330,18600000,Foreign_Investor,15090389
2014-02-12,2330,100000,Investment_Trust,146000
2014-02-13,2330,120000,Dealer,3045000
2014-02-13,2330,16337000,Foreign_Investor,7355158
2014-02-13,2330,0,Investment_Trust,959427
2014-02-14,2330,2475000,Dealer,2205000
2014-02-14,2330,33378000,Foreign_Investor,10742371
2014-02-14,2330,279000,Investment_Trust,56000
2014-02-17,2330,219000,Dealer,684000
2014-02-17,2330,30277900,Foreign_Investor,9523020
2014-02-17,2330,248000,Investment_Trust,100000
2014-02-18,2330,99000,Dealer,208000
2014-02-18,2330,18718000,Foreign_Investor,6280402
2014-02-18,2330,1190000,Investment_Trust,239000
2014-02-19,2330,335000,Dealer,1201000
2014-02-19,2330,26665700,Foreign_Investor,10182136
2014-02-19,2330,65000,Investment_Trust,0
2014-02-20,2330,244000,Dealer,391000
2014-02-20,2330,21640751,Foreign_Investor,15477043
2014-02-20,2330,222000,Investment_Trust,886000
2014-02-21,2330,258000,Dealer,420000
2014-02-21,2330,29505000,Foreign_Investor,9762525
2014-02-21,2330,40000,Investment_Trust,494000
2014-02-24,2330,329000,Dealer,90000
2014-02-24,2330,27445000,Foreign_Investor,11762738
2014-02-24,2330,60000,Investment_Trust,448000
2014-02-25,2330,331000,Dealer,499000
2014-02-25,2330,30293160,Foreign_Investor,12021143
2014-02-25,2330,595000,Investment_Trust,59000
2014-02-26,2330,473000,Dealer,200000
2014-02-26,2330,30790000,Foreign_Investor,16287925
2014-02-26,2330,157000,Investment_Trust,45000
2014-02-27,2330,2398000,Dealer,198000
2014-02-27,2330,40750679,Foreign_Investor,27417073
2014-02-27,2330,107000,Investment_Trust,176000
2014-03-03,2330,114000,Dealer,2129000
2014-03-03,2330,49236360,Foreign_Investor,44229035
2014-03-03,2330,0,Investment_Trust,412000
2014-03-04,2330,410000,Dealer,240000
2014-03-04,2330,33704100,Foreign_Investor,32954379
2014-03-04,2330,86000,Investment_Trust,618000
2014-03-05,2330,1521000,Dealer,859000
2014-03-05,2330,27164575,Foreign_Investor,22201188
2014-03-05,2330,20000,Investment_Trust,151000
2014-03-06,2330,853000,Dealer,1870000
2014-03-06,2330,46606140,Foreign_Investor,28317543
2014-03-06,2330,454000,Investment_Trust,225000
2014-03-07,2330,358000,Dealer,2621000
2014-03-07,2330,49248000,Foreign_Investor,24537862
2014-03-07,2330,352000,Investment_Trust,349000
2014-03-10,2330,774000,Dealer,457000
2014-03-10,2330,19498000,Foreign_Investor,23182584
2014-03-10,2330,878000,Investment_Trust,1791000
2014-03-11,2330,437000,Dealer,295000
2014-03-11,2330,9104700,Foreign_Investor,11792545
2014-03-11,2330,112000,Investment_Trust,379000
2014-03-12,2330,244000,Dealer,3880000
2014-03-12,2330,10246000,Foreign_Investor,8708205
2014-03-12,2330,161000,Investment_Trust,382000
2014-03-13,2330,264000,Dealer,2457000
2014-03-13,2330,51020000,Foreign_Investor,25734285
2014-03-13,2330,997000,Investment_Trust,377000
2014-03-14,2330,912000,Dealer,810000
2014-03-14,2330,34913760,Foreign_Investor,29596865
2014-03-14,2330,77000,Investment_Trust,362000
2014-03-17,2330,536000,Dealer,661000
2014-03-17,2330,18192000,Foreign_Investor,14345221
2014-03-17,2330,153000,Investment_Trust,1288000
2014-03-18,2330,307000,Dealer,252000
2014-03-18,2330,29519000,Foreign_Investor,15863779
2014-03-18,2330,100000,Investment_Trust,17000
2014-03-19,2330,1171000,Dealer,515160
2014-03-19,2330,27894000,Foreign_Investor,15034021
2014-03-19,2330,0,Investment_Trust,501000
2014-03-20,2330,672000,Dealer,807000
2014-03-20,2330,26604000,Foreign_Investor,24476069
2014-03-20,2330,618000,Investment_Trust,153000
2014-03-21,2330,543000,Dealer,1548000
2014-03-21,2330,49168928,Foreign_Investor,23881656
2014-03-21,2330,100000,Investment_Trust,17000
2014-03-24,2330,809000,Dealer,1330000
2014-03-24,2330,20397980,Foreign_Investor,8324852
2014-03-24,2330,136000,Investment_Trust,100000
2014-03-25,2330,1436000,Dealer,148000
2014-03-25,2330,13704600,Foreign_Investor,8223670
2014-03-25,2330,0,Investment_Trust,463000
2014-03-26,2330,416000,Dealer,842000
2014-03-26,2330,34702000,Foreign_Investor,19880253
2014-03-26,2330,293000,Investment_Trust,45000
2014-03-27,2330,348000,Dealer,303000
2014-03-27,2330,25153000,Foreign_Investor,11626301
2014-03-27,2330,589000,Investment_Trust,218000
2014-03-28,2330,205000,Dealer,1503000
2014-03-28,2330,33034160,Foreign_Investor,7141856
2014-03-28,2330,0,Investment_Trust,436000
2014-03-31,2330,301000,Dealer,773000
2014-03-31,2330,42502423,Foreign_Investor,19584600
2014-03-31,2330,307000,Investment_Trust,298000
2014-04-01,2330,137000,Dealer,484000
2014-04-01,2330,36116767,Foreign_Investor,13632083
2014-04-01,2330,380000,Investment_Trust,295000
2014-04-02,2330,137000,Dealer,967000
2014-04-02,2330,35790630,Foreign_Investor,16612334
2014-04-02,2330,1327000,Investment_Trust,460000
2014-04-03,2330,519000,Dealer,328000
2014-04-03,2330,28360000,Foreign_Investor,23791160
2014-04-03,2330,1000,Investment_Trust,857000
2014-04-07,2330,434000,Dealer,51000
2014-04-07,2330,39193150,Foreign_Investor,32336165
2014-04-07,2330,0,Investment_Trust,234000
2014-04-08,2330,487000,Dealer,294000
2014-04-08,2330,28125718,Foreign_Investor,22841780
2014-04-08,2330,0,Investment_Trust,455000
2014-04-09,2330,97000,Dealer,612000
2014-04-09,2330,22341000,Foreign_Investor,17146839
2014-04-09,2330,11000,Investment_Trust,0
2014-04-10,2330,715000,Dealer,425000
2014-04-10,2330,18666420,Foreign_Investor,19559605
2014-04-10,2330,143484,Investment_Trust,438000
2014-04-11,2330,484000,Dealer,211000
2014-04-11,2330,19445520,Foreign_Investor,20219003
2014-04-11,2330,1310000,Investment_Trust,317000
2014-04-14,2330,324000,Dealer,360000
2014-04-14,2330,22626930,Foreign_Investor,17921759
2014-04-14,2330,1489000,Investment_Trust,373699
2014-04-15,2330,859000,Dealer,396000
2014-04-15,2330,13873226,Foreign_Investor,16826411
2014-04-15,2330,214000,Investment_Trust,691000
2014-04-16,2330,1582000,Dealer,2830000
2014-04-16,2330,30990685,Foreign_Investor,40087102
2014-04-16,2330,50000,Investment_Trust,580000
2014-04-17,2330,2053000,Dealer,1227000
2014-04-17,2330,12105500,Foreign_Investor,30226000
2014-04-17,2330,409000,Investment_Trust,303000
2014-04-18,2330,726000,Dealer,3885000
2014-04-18,2330,14878000,Foreign_Investor,4689013
2014-04-18,2330,339000,Investment_Trust,806000
2014-04-21,2330,124000,Dealer,207000
2014-04-21,2330,10987000,Foreign_Investor,16265500
2014-04-21,2330,50000,Investment_Trust,811000
2014-04-22,2330,279000,Dealer,117000
2014-04-22,2330,17151000,Foreign_Investor,22119597
2014-04-22,2330,300000,Investment_Trust,701000
2014-04-23,2330,210000,Dealer,650000
2014-04-23,2330,22996100,Foreign_Investor,25897900
2014-04-23,2330,160000,Investment_Trust,811000
2014-04-24,2330,169000,Dealer,154000
2014-04-24,2330,17889580,Foreign_Investor,17875627
2014-04-24,2330,0,Investment_Trust,1006000
2014-04-25,2330,740000,Dealer,1294832
2014-04-25,2330,25465883,Foreign_Investor,21582612
2014-04-25,2330,219000,Investment_Trust,477000
2014-04-28,2330,202000,Dealer,302000
2014-04-28,2330,18571505,Foreign_Investor,15369638
2014-04-28,2330,10000,Investment_Trust,693000
2014-04-29,2330,231000,Dealer,1295000
2014-04-29,2330,16529000,Foreign_Investor,14108806
2014-04-29,2330,100000,Investment_Trust,3000
2014-04-30,2330,418000,Dealer,936000
2014-04-30,2330,18305990,Foreign_Investor,35098454
2014-04-30,2330,28000,Investment_Trust,109000
2014-05-02,2330,1017000,Dealer,206000
2014-05-02,2330,25574600,Foreign_Investor,38354565
2014-05-02,2330,0,Investment_Trust,233000
2014-05-05,2330,973000,Dealer,624000
2014-05-05,2330,10301502,Foreign_Investor,22316900
2014-05-05,2330,0,Investment_Trust,309000
2014-05-06,2330,2331000,Dealer,1443000
2014-05-06,2330,7166000,Foreign_Investor,21531600
2014-05-06,2330,2000,Investment_Trust,140000
2014-05-07,2330,1711000,Dealer,1622037
2014-05-07,2330,19511100,Foreign_Investor,26265280
2014-05-07,2330,290000,Investment_Trust,17000
2014-05-08,2330,230000,Dealer,494000
2014-05-08,2330,21598000,Foreign_Investor,22715046
2014-05-08,2330,269000,Investment_Trust,33000
2014-05-09,2330,212000,Dealer,1154000
2014-05-09,2330,16401200,Foreign_Investor,17038487
2014-05-09,2330,40000,Investment_Trust,11000
2014-05-12,2330,623000,Dealer,520000
2014-05-12,2330,26021038,Foreign_Investor,26458819
2014-05-12,2330,80000,Investment_Trust,13000
2014-05-13,2330,415000,Dealer,828000
2014-05-13,2330,21982000,Foreign_Investor,7704213
2014-05-13,2330,229000,Investment_Trust,22000
2014-05-14,2330,355000,Dealer,531000
2014-05-14,2330,29779000,Foreign_Investor,11596770
2014-05-14,2330,237000,Investment_Trust,72000
2014-05-15,2330,379000,Dealer,41000
2014-05-15,2330,8840900,Foreign_Investor,11658980
2014-05-15,2330,40000,Investment_Trust,6000
2014-05-16,2330,87000,Dealer,4743000
2014-05-16,2330,21753000,Foreign_Investor,12751930
2014-05-16,2330,0,Investment_Trust,113000
2014-05-19,2330,240000,Dealer,182000
2014-05-19,2330,13640000,Foreign_Investor,10928792
2014-05-19,2330,352000,Investment_Trust,25000
2014-05-20,2330,209000,Dealer,371000
2014-05-20,2330,13873000,Foreign_Investor,13832756
2014-05-20,2330,0,Investment_Trust,8000
2014-05-21,2330,245000,Dealer,414000
2014-05-21,2330,15334000,Foreign_Investor,15181605
2014-05-21,2330,0,Investment_Trust,85000
2014-05-22,2330,821000,Dealer,168000
2014-05-22,2330,17279000,Foreign_Investor,14543418
2014-05-22,2330,0,Investment_Trust,300000
2014-05-23,2330,785000,Dealer,23000
2014-05-23,2330,20613224,Foreign_Investor,23525713
2014-05-23,2330,170000,Investment_Trust,171000
2014-05-26,2330,423000,Dealer,543000
2014-05-26,2330,8792000,Foreign_Investor,6177719
2014-05-26,2330,3000,Investment_Trust,549000
2014-05-27,2330,402000,Dealer,453000
2014-05-27,2330,5756000,Foreign_Investor,10423300
2014-05-27,2330,87000,Investment_Trust,500000
2014-05-28,2330,558000,Dealer,254000
2014-05-28,2330,23774935,Foreign_Investor,14039296
2014-05-28,2330,0,Investment_Trust,850000
2014-05-29,2330,1378000,Dealer,256321
2014-05-29,2330,23139000,Foreign_Investor,12831431
2014-05-29,2330,0,Investment_Trust,263000
2014-05-30,2330,1697000,Dealer,1016000
2014-05-30,2330,37719000,Foreign_Investor,48952893
2014-05-30,2330,0,Investment_Trust,1306000
2014-06-03,2330,486000,Dealer,523000
2014-06-03,2330,29421000,Foreign_Investor,20235000
2014-06-03,2330,0,Investment_Trust,2078000
2014-06-04,2330,182000,Dealer,1163000
2014-06-04,2330,30056746,Foreign_Investor,9906719
2014-06-04,2330,0,Investment_Trust,287000
2014-06-05,2330,222000,Dealer,855000
2014-06-05,2330,8630082,Foreign_Investor,11916580
2014-06-05,2330,41000,Investment_Trust,715000
2014-06-06,2330,196000,Dealer,501000
2014-06-06,2330,9789000,Foreign_Investor,12134953
2014-06-06,2330,0,Investment_Trust,563000
2014-06-09,2330,309000,Dealer,17000
2014-06-09,2330,11020000,Foreign_Investor,12396496
2014-06-09,2330,0,Investment_Trust,589000
2014-06-10,2330,290000,Dealer,260000
2014-06-10,2330,19558418,Foreign_Investor,12358995
2014-06-10,2330,3000,Investment_Trust,737000
2014-06-11,2330,247000,Dealer,1311000
2014-06-11,2330,23327742,Foreign_Investor,14400695
2014-06-11,2330,0,Investment_Trust,1296000
2014-06-12,2330,246000,Dealer,387000
2014-06-12,2330,15531742,Foreign_Investor,16889933
2014-06-12,2330,10000,Investment_Trust,2762000
2014-06-13,2330,100000,Dealer,167000
2014-06-13,2330,12082746,Foreign_Investor,14451497
2014-06-13,2330,3000,Investment_Trust,665000
2014-06-16,2330,178000,Dealer,207000
2014-06-16,2330,10510315,Foreign_Investor,9022783
2014-06-16,2330,0,Investment_Trust,908000
2014-06-17,2330,1902000,Dealer,630000
2014-06-17,2330,17434000,Foreign_Investor,10785103
2014-06-17,2330,126000,Investment_Trust,557000
2014-06-18,2330,1216000,Dealer,3195000
2014-06-18,2330,34944000,Foreign_Investor,19889000
2014-06-18,2330,59000,Investment_Trust,474000
2014-06-19,2330,652000,Dealer,266000
2014-06-19,2330,20628163,Foreign_Investor,19950245
2014-06-19,2330,222000,Investment_Trust,288000
2014-06-20,2330,1176000,Dealer,539000
2014-06-20,2330,23236233,Foreign_Investor,23975520
2014-06-20,2330,593000,Investment_Trust,1619000
2014-06-23,2330,1430000,Dealer,842000
2014-06-23,2330,13455000,Foreign_Investor,14702555
2014-06-23,2330,0,Investment_Trust,260000
2014-06-24,2330,3852000,Dealer,606000
2014-06-24,2330,19073770,Foreign_Investor,20246253
2014-06-24,2330,96000,Investment_Trust,418000
2014-06-25,2330,3251000,Dealer,464000
2014-06-25,2330,13128407,Foreign_Investor,7985417
2014-06-25,2330,416000,Investment_Trust,142000
2014-06-26,2330,1377000,Dealer,707000
2014-06-26,2330,21450029,Foreign_Investor,17258000
2014-06-26,2330,1323000,Investment_Trust,0
2014-06-27,2330,859000,Dealer,793000
2014-06-27,2330,28994000,Foreign_Investor,19399242
2014-06-27,2330,352000,Investment_Trust,139000
2014-06-30,2330,619000,Dealer,548000
2014-06-30,2330,26222638,Foreign_Investor,24252940
2014-06-30,2330,608000,Investment_Trust,287000
2014-07-01,2330,1575000,Dealer,1028000
2014-07-01,2330,16535818,Foreign_Investor,21354449
2014-07-01,2330,201000,Investment_Trust,52000
2014-07-02,2330,674000,Dealer,2335000
2014-07-02,2330,26558342,Foreign_Investor,14631226
2014-07-02,2330,399000,Investment_Trust,668160
2014-07-03,2330,786000,Dealer,888000
2014-07-03,2330,15025100,Foreign_Investor,26715677
2014-07-03,2330,629000,Investment_Trust,168000
2014-07-04,2330,600000,Dealer,534000
2014-07-04,2330,11470000,Foreign_Investor,30369795
2014-07-04,2330,194000,Investment_Trust,371000
2014-07-07,2330,230000,Dealer,1932000
2014-07-07,2330,15182785,Foreign_Investor,19069727
2014-07-07,2330,77000,Investment_Trust,56000
2014-07-08,2330,619000,Dealer,2730000
2014-07-08,2330,12082746,Foreign_Investor,19924981
2014-07-08,2330,82000,Investment_Trust,205000
2014-07-09,2330,521000,Dealer,432169
2014-07-09,2330,14386670,Foreign_Investor,30332938
2014-07-09,2330,40000,Investment_Trust,14000
2014-07-10,2330,3199000,Dealer,119000
2014-07-10,2330,18416075,Foreign_Investor,45204000
2014-07-10,2330,216000,Investment_Trust,224000
2014-07-11,2330,2716000,Dealer,962000
2014-07-11,2330,20148001,Foreign_Investor,18034393
2014-07-11,2330,40000,Investment_Trust,300000
2014-07-14,2330,598000,Dealer,2938000
2014-07-14,2330,18148000,Foreign_Investor,32320997
2014-07-14,2330,40000,Investment_Trust,430000
2014-07-15,2330,1467000,Dealer,537000
2014-07-15,2330,26879098,Foreign_Investor,30027552
2014-07-15,2330,0,Investment_Trust,353000
2014-07-16,2330,2294000,Dealer,765000
2014-07-16,2330,21795792,Foreign_Investor,33873977
2014-07-16,2330,86000,Investment_Trust,64000
2014-07-17,2330,4694000,Dealer,2008000
2014-07-17,2330,39460453,Foreign_Investor,109647224
2014-07-17,2330,1496000,Investment_Trust,1560000
2014-07-18,2330,5534000,Dealer,2174000
2014-07-18,2330,47569000,Foreign_Investor,82478281
2014-07-18,2330,665000,Investment_Trust,25000
2014-07-21,2330,1620000,Dealer,556000
2014-07-21,2330,26824000,Foreign_Investor,51584807
2014-07-21,2330,530000,Investment_Trust,327000
2014-07-22,2330,1416000,Dealer,1062000
2014-07-22,2330,31190000,Foreign_Investor,45651400
2014-07-22,2330,252000,Investment_Trust,827000
2014-07-24,2330,1262000,Dealer,897000
2014-07-24,2330,42028176,Foreign_Investor,57985417
2014-07-24,2330,402000,Investment_Trust,8000
2014-07-25,2330,662000,Dealer,1158000
2014-07-25,2330,9537000,Foreign_Investor,24586677
2014-07-25,2330,324000,Investment_Trust,5000
2014-07-28,2330,1006000,Dealer,708000
2014-07-28,2330,24010000,Foreign_Investor,37302000
2014-07-28,2330,1600000,Investment_Trust,578000
2014-07-29,2330,891000,Dealer,1168000
2014-07-29,2330,35456000,Foreign_Investor,26395660
2014-07-29,2330,159000,Investment_Trust,72000
2014-07-30,2330,766000,Dealer,502000
2014-07-30,2330,24147000,Foreign_Investor,24434607
2014-07-30,2330,420000,Investment_Trust,27000
2014-07-31,2330,1815500,Dealer,700000
2014-07-31,2330,15723000,Foreign_Investor,38400809
2014-07-31,2330,624000,Investment_Trust,22000
2014-08-01,2330,1368000,Dealer,597000
2014-08-01,2330,33682769,Foreign_Investor,54201711
2014-08-01,2330,283000,Investment_Trust,574000
2014-08-04,2330,1684500,Dealer,388000
2014-08-04,2330,28640600,Foreign_Investor,30821242
2014-08-04,2330,311000,Investment_Trust,83000
2014-08-05,2330,1532000,Dealer,1443000
2014-08-05,2330,22744000,Foreign_Investor,56544921
2014-08-05,2330,297000,Investment_Trust,62000
2014-08-06,2330,564000,Dealer,1077000
2014-08-06,2330,25700600,Foreign_Investor,26181700
2014-08-06,2330,179000,Investment_Trust,407000
2014-08-07,2330,868000,Dealer,621000
2014-08-07,2330,18073783,Foreign_Investor,22941328
2014-08-07,2330,911000,Investment_Trust,350000
2014-08-08,2330,795000,Dealer,780000
2014-08-08,2330,17281052,Foreign_Investor,31174598
2014-08-08,2330,776000,Investment_Trust,158000
2014-08-11,2330,576000,Dealer,330000
2014-08-11,2330,13840055,Foreign_Investor,34196053
2014-08-11,2330,179000,Investment_Trust,30000
2014-08-12,2330,1484000,Dealer,385000
2014-08-12,2330,13398403,Foreign_Investor,23857354
2014-08-12,2330,96000,Investment_Trust,38000
2014-08-13,2330,1738000,Dealer,543000
2014-08-13,2330,18417933,Foreign_Investor,30147606
2014-08-13,2330,499000,Investment_Trust,150000
2014-08-14,2330,467000,Dealer,1245000
2014-08-14,2330,16211000,Foreign_Investor,20904740
2014-08-14,2330,519000,Investment_Trust,0
2014-08-15,2330,315000,Dealer,1365000
2014-08-15,2330,11101491,Foreign_Investor,10726000
2014-08-15,2330,191000,Investment_Trust,40000
2014-08-18,2330,509000,Dealer,677000
2014-08-18,2330,7719060,Foreign_Investor,11029045
2014-08-18,2330,498000,Investment_Trust,1000
2014-08-19,2330,436000,Dealer,265856
2014-08-19,2330,22763625,Foreign_Investor,20538422
2014-08-19,2330,293000,Investment_Trust,69000
2014-08-20,2330,726000,Dealer,640000
2014-08-20,2330,17845594,Foreign_Investor,14000129
2014-08-20,2330,578000,Investment_Trust,15000
2014-08-21,2330,507000,Dealer,1074000
2014-08-21,2330,14389000,Foreign_Investor,15000125
2014-08-21,2330,1089000,Investment_Trust,0
2014-08-22,2330,915000,Dealer,260000
2014-08-22,2330,34720876,Foreign_Investor,31241330
2014-08-22,2330,224000,Investment_Trust,31000
2014-08-25,2330,355000,Dealer,152000
2014-08-25,2330,13472392,Foreign_Investor,12392540
2014-08-25,2330,177000,Investment_Trust,69000
2014-08-26,2330,507000,Dealer,538000
2014-08-26,2330,15745688,Foreign_Investor,26372713
2014-08-26,2330,143000,Investment_Trust,19000
2014-08-27,2330,1133000,Dealer,204000
2014-08-27,2330,23736450,Foreign_Investor,31293786
2014-08-27,2330,659000,Investment_Trust,30000
2014-08-28,2330,486000,Dealer,531000
2014-08-28,2330,10688685,Foreign_Investor,17506400
2014-08-28,2330,544000,Investment_Trust,0
2014-08-29,2330,880000,Dealer,998000
2014-08-29,2330,19987367,Foreign_Investor,24162331
2014-08-29,2330,250000,Investment_Trust,124000
2014-09-01,2330,2405000,Dealer,806000
2014-09-01,2330,25654000,Foreign_Investor,8864059
2014-09-01,2330,861000,Investment_Trust,56000
2014-09-02,2330,579000,Dealer,1794000
2014-09-02,2330,8942000,Foreign_Investor,11557100
2014-09-02,2330,748000,Investment_Trust,0
2014-09-03,2330,255000,Dealer,1684000
2014-09-03,2330,19607666,Foreign_Investor,14982874
2014-09-03,2330,603000,Investment_Trust,114000
2014-09-04,2330,377000,Dealer,1037000
2014-09-04,2330,13274359,Foreign_Investor,14053726
2014-09-04,2330,3313000,Investment_Trust,0
2014-09-05,2330,942000,Dealer,970000
2014-09-05,2330,11388000,Foreign_Investor,11010503
2014-09-05,2330,614000,Investment_Trust,165000
2014-09-09,2330,806000,Dealer,298000
2014-09-09,2330,17693295,Foreign_Investor,18856634
2014-09-09,2330,246000,Investment_Trust,63000
2014-09-10,2330,1080000,Dealer,1363000
2014-09-10,2330,10196832,Foreign_Investor,23278600
2014-09-10,2330,50000,Investment_Trust,0
2014-09-11,2330,163000,Dealer,909000
2014-09-11,2330,19126045,Foreign_Investor,19045045
2014-09-11,2330,523000,Investment_Trust,0
2014-09-12,2330,447000,Dealer,2039000
2014-09-12,2330,8242373,Foreign_Investor,14482464
2014-09-12,2330,185000,Investment_Trust,0
2014-09-15,2330,613000,Dealer,762000
2014-09-15,2330,10995513,Foreign_Investor,15178759
2014-09-15,2330,151000,Investment_Trust,70000
2014-09-16,2330,374000,Dealer,149000
2014-09-16,2330,4613724,Foreign_Investor,16975000
2014-09-16,2330,320000,Investment_Trust,6000
2014-09-17,2330,4764000,Dealer,983000
2014-09-17,2330,12019500,Foreign_Investor,17682953
2014-09-17,2330,162000,Investment_Trust,28000
2014-09-18,2330,570000,Dealer,607000
2014-09-18,2330,11104426,Foreign_Investor,11177804
2014-09-18,2330,48000,Investment_Trust,313000
2014-09-19,2330,840000,Dealer,1135835
2014-09-19,2330,24909877,Foreign_Investor,25168767
2014-09-19,2330,339000,Investment_Trust,168000
2014-09-22,2330,627000,Dealer,1639000
2014-09-22,2330,14148030,Foreign_Investor,35009160
2014-09-22,2330,639279,Investment_Trust,85000
2014-09-23,2330,910000,Dealer,416000
2014-09-23,2330,10489000,Foreign_Investor,12489653
2014-09-23,2330,458000,Investment_Trust,0
2014-09-24,2330,504000,Dealer,302000
2014-09-24,2330,22827050,Foreign_Investor,21995232
2014-09-24,2330,661000,Investment_Trust,150000
2014-09-25,2330,634000,Dealer,983000
2014-09-25,2330,16426493,Foreign_Investor,14049136
2014-09-25,2330,279000,Investment_Trust,1319000
2014-09-26,2330,798000,Dealer,413000
2014-09-26,2330,15586251,Foreign_Investor,15823456
2014-09-26,2330,522000,Investment_Trust,175000
2014-09-29,2330,687000,Dealer,719000
2014-09-29,2330,37206668,Foreign_Investor,51309407
2014-09-29,2330,813000,Investment_Trust,0
2014-09-30,2330,1709000,Dealer,1886000
2014-09-30,2330,34165955,Foreign_Investor,42520288
2014-09-30,2330,581000,Investment_Trust,0
2014-10-01,2330,2427000,Dealer,981000
2014-10-01,2330,26640096,Foreign_Investor,36885808
2014-10-01,2330,1613000,Investment_Trust,0
2014-10-02,2330,1716000,Dealer,558000
2014-10-02,2330,21463600,Foreign_Investor,23629888
2014-10-02,2330,769000,Investment_Trust,24000
2014-10-03,2330,866000,Dealer,3313000
2014-10-03,2330,38907421,Foreign_Investor,26325500
